table_name,column_pysical_name,column_logical_name,invalid_flag,special_translation,original_category,category,meaning,minimum_class,class_2,class_3,class_4,class_5,class_6,class_7,maximum_class,minimum_class_name,class_name_2,class_name_3,class_name_4,class_name_5,class_name_6,class_name_7,maximum_class_name,strength,note,valid_from,valid_to
a_kyi,figure_impression1,体型総合１,1,0,0,584,右肘部フレグモーネ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,585,右前浅屈腱炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,586,左前腕部蹴傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,587,右第１指関節脱臼,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,588,キ甲部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,589,両腕接部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,590,両頚部打撲傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,591,疲労が著しいため除外,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,592,鞍傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,593,右第1指節種子骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,594,右腰角部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,595,右前繋靭帯炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,596,両前腕部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,597,右膝蓋部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,598,左後蹄冠部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,599,左副手根骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,600,両飛節挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,601,寛跛行,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,602,便秘疝,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,603,右飛節炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,604,右上眼瞼部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,605,腰椎骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,606,両前管部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,607,左腕節部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,608,事故のため除外,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,609,パドック蹄鉄打ち直し,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,610,左前球節部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,611,右大腿骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,612,右前屈腱部打撲傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,613,左第３中手骨複骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,614,右口角節,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,615,肩跛行,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,616,右前管部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,617,左第３指趾骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,618,左前繋靭帯炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,619,右飛節部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,620,左前蹄球炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,621,右下腿部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,622,左第３指骨骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,623,左腰角部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,624,額部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,625,右第３中足骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,626,左飛節部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,627,左後繋靭帯断裂,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,628,左後管部打撲傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,629,右後管部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,630,左腰部打撲,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,631,左前飛節炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,632,頚部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,633,左第３手根骨板状骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,634,右前腕骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,635,右前浅屈腱断裂,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,636,創傷性右角膜炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,637,外傷性右鼻出血,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,638,左上腕骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,639,創傷性左角膜炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,640,右腕節部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,641,左前浅屈腱不全断裂,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,642,右第３指骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,643,左前腕部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,644,右前繋靭帯断裂,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,645,蹄冠挫石,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,646,右第１趾骨粉砕骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,647,左第３中手骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,648,左第３中足骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,649,左副手根骨複骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,650,左橈骨遠位端骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,651,左前靭帯不全断裂,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,652,急性心不全,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,653,左肩部蹴傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,654,左後球節部切創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,655,胸部フレグモーネ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,656,右第３中足骨複骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,657,両前肢打撲傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,658,右アキレス腱脱位,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,659,左下腿骨複骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,660,食道梗塞,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,661,右前蹄球炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,662,左上腕骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,663,左手根骨複骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,664,左第１指骨粉砕骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,665,キ甲部打撲傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,666,左膝蓋部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,667,右第３中足骨開放骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,668,右肘腫,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,669,四肢挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,670,左第２指関節開放性脱,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,671,左前繋靭帯不全断裂,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,672,背部フレグモーネ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,673,右前球節部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,674,左前浅屈腱断裂,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,675,両後球節部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,676,右上腕骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,677,右中手骨開放骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,678,右脛骨々膜炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,679,左股関節脱臼,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,680,左第３中足骨開放骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,681,左第１指骨複骨折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,682,左前深管骨瘤,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,683,右第３中手骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,684,右後肢蹴傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,685,左前腕部打撲傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,686,左結膜炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,687,右腕節炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,688,右後肢裂創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,689,右膝蓋部蹴傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,690,頭部打撲症,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,691,左後球節部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,692,左第１趾骨々折,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,693,左第１指節種子骨複骨,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,694,口内炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,695,鼻部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,696,左肋部蹴傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,697,左前管部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,698,左腰部挫創,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,699,乳房炎,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,700,シャド２走目,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,701,シャド３走目,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,702,ブリ逆効果,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,703,発進不良,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,704,つかみどころない,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,705,内側に逃避,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,706,外側に逃避,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,707,フットワーク○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,708,落馬再騎乗,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,709,トモ傷める(ゲート内),,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,710,障害練習効果,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,711,空馬影響,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,712,馬体検査,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,713,今回蹄鉄替○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,714,今回蹄鉄替×,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,715,バドック放馬,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,716,発進不良,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,717,ステッキ×,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,718,道中外々,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,719,雨○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,720,雨×,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,721,スタート芝○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,722,勝負所モタつく,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,723,適距離,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,724,ゲート練習,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,725,障害練習,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,726,中間鞍傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,727,次走オッズチェック,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,728,時計速○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,729,時計速×,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,730,脚使処難,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,731,根性なし,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,732,レース振スムーズ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,733,一本調子,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,734,完歩小さい,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,735,芝ダＯＫ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,736,スムーズさ欠,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,737,生ズルイ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,738,絞れれば,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,739,水浮ダ○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,740,追いかけられる○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,741,口出血,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,742,馬装整備,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,743,芝ダ切れ目飛ぶ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,744,中間外傷,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,745,中間感冒,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,746,中間抜歯,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,747,調教不足,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,748,歯替わり,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,749,馬場入り１番早い,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,750,Pブリンカー効果あり,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,751,舌くくり効果あり,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,752,ノーズバンド効果あり,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,753,鼻逆効果,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,754,舌くくりで出血,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,755,ハミで口切る,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,756,馬場入り前蹄鉄打ち直,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,757,ハミ替え,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,758,馬具変更,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,759,ハミ替え逆効果,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,760,転厩,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,761,厩務員替り,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,762,腰疲れ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,763,口硬い,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,764,返し馬気合乗りすぎ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,765,口開けたまま走る,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,766,パドック後出し,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,767,返し馬後出し,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,768,ハミ効かず,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,769,もたれる,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,770,頭上げる,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,771,ブリンカー必要,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,772,フラフラ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,773,芝切れ目気にする,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,774,芝切れ目躓く,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,775,脚部不安,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,779,再ゲートやる気失う,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,780,攻め駆けする,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,781,直線追うのやめる,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,782,異常歩様,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,783,針立て直し効果○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,784,ムキになって走る,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,785,仕掛け遅れる,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,786,手綱切れる,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,787,ゴチャつく,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,789,併せる形○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,790,ハミ敏感,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,791,トビ綺麗,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,792,硬い馬場○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,793,硬い馬場×,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,794,調教注意（戒告）,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,795,脚抜きいいダ○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,796,脚抜きいいダ×,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,797,乾いたダ○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,798,乾いたダ×,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,799,中間フレグモーネ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,800,ソエ良化,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,801,馬場入場後再検量,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,802,多頭数○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,803,耳立てる,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,804,直線余力あり,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,805,ゲート入り嫌がる,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,806,ヨレる,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,807,併せる形×,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,808,右回り△,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,809,荒れ馬場○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,810,荒れ馬場△,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,811,荒れ馬場×,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,812,ハナこだわらず,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,813,スタート抜群,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,814,蹄鉄ずれる,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,815,レース直前ボロ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,816,仕掛け早い,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,817,馬場良い所通る,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,818,馬場悪い所通る,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,819,展開厳しい,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,820,展開恵まれ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,821,不正駆歩,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,822,濡れたダ○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,823,返し馬落馬,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,824,暖かくなってくる○,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,825,水浮くダ×,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,826,パドック先頭,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,827,返し馬スムーズ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,828,返し馬逆方向へ,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,829,パドック尻尾振る,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,830,制御が乱暴,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,831,濡れたダ×,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,832,パドック立ち上がる,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,833,パドック舌出す,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,834,返し馬気合つける,,,,,,,,,,,,,,,,,,,,
a_kyi,figure_impression1,体型総合１,1,0,0,835,返し馬元気,,,,,,,,,,,,,,,,,,,,
